,index,isbn,book_title,avg_rating,author_name,book_desc,genres,19th,20th,21st,academic,adult,adventure,africa,american,animals,anthologies,anthropology,apocalyptic,art,artificial,astronomy,atheism,audiobook,autobiography,biography,biology,birds,book,brain,british,buddhism,business,canada,care,cartography,century,change,chemistry,childrens,classics,climate,club,collections,comedy,comic,comics,communication,computer,computers,conservation,cooking,crime,cultural,culture,death,design,development,dinosaurs,disability,disease,drink,ecology,economics,education,engineering,environment,espionage,essays,european,evolution,fantasy,feminism,fiction,film,finance,fitness,food,france,futurism,games,gardening,gender,genetics,geography,geology,german,ghosts,graphic,health,help,historical,history,horror,humanities,humor,illness,intelligence,internet,italian,italy,journalism,justice,language,leadership,linguistics,literature,logic,management,maps,mathematics,mechanics,media,medical,medicine,memoir,mental,metaphysics,microhistory,military,movements,music,mystery,mysticism,natural,nature,neuroscience,nobel,nonfiction,novels,number,nutrition,occult,palaeontology,paranormal,personal,philosophy,physics,plants,politics,pop,popular,post,prize,productivity,programming,psychology,puzzles,quantum,reference,relationships,religion,russia,school,science,self,sequential,sexuality,short,singularity,skepticism,social,society,sociology,space,spirituality,sports,spy,star,stories,studies,supernatural,sustainability,taoism,teaching,technical,technology,textbooks,theology,theory,thriller,tie,time,travel,trek,trivia,true,tv,unfinished,war,womens,world,writing
142,43,0091888050,the globe,3.9,terrypratchett,"the acclaimed science of discworld centred around an original pratchett story about the wizards of discworld. in it they accidentally witnessed the creation and evolution of our universe, a plot which was interleaved with a cohen & stewart non-fiction narrative about big science. in the science of discworld ii our authors join forces again to see just what happens when the wizards meddle with history in a battle against the elves for the future of humanity on earth. london is replaced by a dozy neanderthal village. the renaissance is given a push. the role of fat women in art is developed. and one very famous playwright gets born and writes the play. weaving together a fast-paced discworld novelette with cutting-edge scientific commentary on the evolution and development of the human mind, culture, language, art, and science, this is a book in which 'the hard science is as gripping as the fiction'. (the times)",fantasy fiction humor science fiction science popular science humor comedy fantasy comic fantasy audiobook science fiction fantasy philosophy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06367535950006942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18498401451675944,0.21271145718790888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399360580670378,0.0,0.5167354519490412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615982967046713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674638900899953,0.0,0.0,0.0,0.0,0.05806361910613154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000897615280124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,44,0525951334,from eternity to here: the quest for the ultimate theory of time,4.0,seancarroll,"a rising star in theoretical physics offers his awesome vision of our universe and beyond, all beginning with a simple question: why does time move forward? time moves forward, not backward, everyone knows you can’t unscramble an egg. in the hands of one of today’s hottest young physicists, that simple fact of breakfast becomes a doorway to understanding the big bang, the universe, and other universes, too. in from eternity to here, sean carroll argues that the arrow of time, pointing resolutely from the past to the future, owes its existence to conditions before the big bang itself, a period modern cosmology of which einstein never dreamed. increasingly, though, physicists are going out into realms that make the theory of relativity seem like child’s play. carroll’s scenario is not only elegant, it’s laid out in the same easy-to- understand language that has made his group blog, cosmic variance, the most popular physics blog on the net. from eternity to here uses ideas at the cutting edge of theoretical physics to explore how properties of spacetime before the big bang can explain the flow of time we experience in our everyday lives. carroll suggests that we live in a baby universe, part of a large family of universes in which many of our siblings experience an arrow of time running in the opposite direction. it’s an ambitious, fascinating picture of the universe on an ultra-large scale, one that will captivate fans of popular physics blockbusters like elegant universe and a brief history of time.",science nonfiction science physics philosophy science astronomy science popular science space history audiobook unfinished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3292417563181716,0.0,0.194361258812042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20273289570891304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12374094199217386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20592528578082767,0.2446071236515519,0.0,0.0,0.0,0.17723210656766464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105098241779569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3433461067995807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4161168548692189,0.0,0.0,0.0,0.0
144,45,0465036732,just six numbers: the deep forces that shape the universe,3.9,martinj.rees,"how did a single ""genesis event"" create billions of galaxies, black holes, stars and planets? how did atoms assemble -- here on earth, and perhaps on other worlds -- into living beings intricate enough to ponder their origins? what fundamental laws govern our universe?this book describes new discoveries and offers remarkable insights into these fundamental questions. there are deep connections between stars and atoms, between the cosmos and the microworld. just six numbers, imprinted in the ""big bang,"" determine the essential features of our entire physical world. moreover, cosmic evolution is astonishingly sensitive to the values of these numbers. if any one of them were ""untuned,"" there could be no stars and no life. this realization offers a radically new perspective on our universe, our place in it, and the nature of physical laws.",science nonfiction science physics science astronomy science popular science science mathematics philosophy space history science nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28122067810195994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17316358363043938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2756816972105904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954183055245155,0.0,0.0,0.1056928866045349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758903522846626,0.20893030686965386,0.0,0.0,0.0,0.151382175055074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300507205660915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29326785902738456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,46,067003830X,the brain that changes itself: stories of personal triumph from the frontiers of brain science,4.2,normandoidge,"an astonishing new science called neuroplasticity is overthrowing the centuries-old notion that the human brain is immutable. psychiatrist and psychoanalyst, norman doidge, m.d., traveled the country to meet both the brilliant scientists championing neuroplasticity and the people whose lives they’ve transformed - people whose mental limitations or brain damage were seen as unalterable. we see a woman born with half a brain that rewired itself to work as a whole, blind people who learn to see, learning disorders cured, iqs raised, aging brains rejuvenated, stroke patients learning to speak, children with cerebral palsy learning to move with more grace, depression and anxiety disorders successfully treated, and lifelong character traits changed. using these marvelous stories to probe mysteries of the body, emotion, love, sex, culture, and education, dr. doidge has written an immensely moving, inspiring book that will permanently alter the way we look at our brains, human nature, and human potential.",nonfiction science psychology biology neuroscience neuroscience brain health health medicine medical self help science biology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321780575100254,0.0,0.0,0.30219737855801354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662235425799772,0.2642542845981303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511993047397061,0.24725953705390888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106626613958217,0.0,0.08582652462723686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644343081016641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693794652485947,0.2642542845981303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,47,067973337X,the beak of the finch: a story of evolution in our time,4.2,jonathanweiner,"winner of the pulitzer prizewinner of the los angeles times book prizeon a desert island in the heart of the galapagos archipelago, where darwin received his first inklings of the theory of evolution, two scientists, peter and rosemary grant, have spent twenty years proving that darwin did not know the strength of his own theory. for among the finches of daphne major, natural selection is neither rare nor slow: it is taking place by the hour, and we can watch.in this dramatic story of groundbreaking scientific research, jonathan weiner follows these scientists as they watch darwin's finches and come up with a new understanding of life itself. the beak of the finch is an elegantly written and compelling masterpiece of theory and explication in the tradition of stephen jay gould.with a new preface.",science nonfiction biology evolution science biology environment nature science natural history animals birds history animals science popular science,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896961537876535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27561076539368545,0.40658927505036885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21344979517258234,0.0,0.0,0.0,0.18928407771770425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24087885720023294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851619424282949,0.20547052197372564,0.0,0.0,0.0735119394209016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10528993614954825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36269128461680633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,48,0,the uninhabitable earth: life after warming,4.1,davidwallace-wells,"it is worse, much worse, than you think. if your anxiety about global warming is dominated by fears of sea-level rise, you are barely scratching the surface of what terrors are possible. in california, wildfires now rage year-round, destroying thousands of homes. across the us, ""500-year"" storms pummel communities month after month, and floods displace tens of millions annually.this is only a preview of the changes to come. and they are coming fast. without a revolution in how billions of humans conduct their lives, parts of the earth could become close to uninhabitable, and other parts horrifically inhospitable, as soon as the end of this century.in his travelogue of our near future, david wallace-wells brings into stark relief the climate troubles that await--food shortages, refugee emergencies, and other crises that will reshape the globe. but the world will be remade by warming in more profound ways as well, transforming our politics, our culture, our relationship to technology, and our sense of history. it will be all-encompassing, shaping and distorting nearly every aspect of human life as it is lived today.like an inconvenient truth and silent spring before it, the uninhabitable earth is both a meditation on the devastation we have brought upon ourselves and an impassioned call to action. for just as the world was brought to the brink of catastrophe within the span of a lifetime, the responsibility to avoid it now belongs to a single generation.",nonfiction science environment environment climate change politics environment nature audiobook environment sustainability biology ecology history,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622254623648858,0.0,0.0,0.11483885679628777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214373375351279,0.0,0.0,0.0,0.3214373375351279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29692733919927716,0.0,0.0,0.0,0.7115057476367429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10036709759053836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17122698248085044,0.0,0.0,0.061260503173129796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20380883248917062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604490937585493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29692733919927716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,49,0393357368,hello world: being human in the age of algorithms,4.1,hannahfry,"when it comes to artificial intelligence, we either hear of a paradise on earth or of our imminent extinction. it’s time we stand face-to-digital-face with the true powers and limitations of the algorithms that already automate important decisions in healthcare, transportation, crime, and commerce. hello world is indispensable preparation for the moral quandaries of a world run by code, and with the unfailingly entertaining hannah fry as our guide, we’ll be discussing these issues long after the last page is turned.",nonfiction science science technology psychology science mathematics science computer science artificial intelligence audiobook science popular science philosophy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381491729281473,0.0,0.0,0.13797529510212056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523266261805176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381491729281473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229122226474734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08784257259876714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461844929810562,0.0,0.0,0.0,0.0,0.125815465256335,0.0,0.0,0.0,0.0,0.16829683725262473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067535430464589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680866473090858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,1101984597,"she has her mother's laugh: the powers, perversions, and potential of heredity",4.2,carlzimmer,"carl zimmer presents a history of our understanding of heredity in this sweeping, resonating overview of a force that shaped human society--a force set to shape our future even more radically.she has her mother's laugh presents a profoundly original perspective on what we pass along from generation to generation. charles darwin played a crucial part in turning heredity into a scientific question, and yet he failed spectacularly to answer it. the birth of genetics in the early 1900s seemed to do precisely that. gradually, people translated their old notions about heredity into a language of genes. as the technology for studying genes became cheaper, millions of people ordered genetic tests to link themselves to missing parents, to distant ancestors, to ethnic identities. . . .but, zimmer writes, ""each of us carries an amalgam of fragments of dna, stitched together from some of our many ancestors. each piece has its own ancestry, traveling a different path back through human history. a particular fragment may sometimes be cause for worry, but most of our dna influences who we are--our appearance, our height, our penchants--in inconceivably subtle ways."" heredity isn't just about genes that pass from parent to child. heredity continues within our own bodies, as a single cell gives rise to trillions of cells that make up our bodies. we say we inherit genes from our ancestors--using a word that once referred to kingdoms and estates--but we inherit other things that matter as much or more to our lives, from microbes to technologies we use to make life more comfortable. we need a new definition of what heredity is and, through carl zimmer's lucid exposition and storytelling, this resounding tour de force delivers it. weaving historical and current scientific research, his own experience with his two daughters, and the kind of original reporting expected of one of the world's best science journalists, zimmer ultimately unpacks urgent bioethical quandaries arising from new biomedical technologies, but also long-standing presumptions about who we really are and what we can pass on to future generations.",science nonfiction science biology history biology genetics biology evolution audiobook adult medical science popular science,0.0,0.0,0.0,0.0,0.38744810589495216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15688309328466868,0.0,0.0,0.5617064540943761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571793303246926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381473102785798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16364044966455965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29233227371861864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09988030466742495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14305690999141943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39422946849851515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1,0062390856,"everybody lies: big data, new data, and what the internet can tell us about who we really are",3.9,sethstephens-davidowitz,"foreword by steven pinkerblending the informed analysis of the signal and the noise with the instructive iconoclasm of think like a freak, a fascinating, illuminating, and witty look at what the vast amounts of information now instantly available to us reveals about ourselves and our world—provided we ask the right questions.by the end of an average day in the early twenty-first century, human beings searching the internet will amass eight trillion gigabytes of data. this staggering amount of information—unprecedented in history—can tell us a great deal about who we are—the fears, desires, and behaviors that drive us, and the conscious and unconscious decisions we make. from the profound to the mundane, we can gain astonishing knowledge about the human psyche that less than twenty years ago, seemed unfathomable.everybody lies offers fascinating, surprising, and sometimes laugh-out-loud insights into everything from economics to ethics to sports to race to sex, gender and more, all drawn from the world of big data. what percentage of white voters didn’t vote for barack obama because he’s black? does where you go to school effect how successful you are in life? do parents secretly favor boy children over girls? do violent films affect the crime rate? can you beat the stock market? how regularly do we lie about our sex lives and who’s more self-conscious about sex, men or women?investigating these questions and a host of others, seth stephens-davidowitz offers revelations that can help us understand ourselves and our lives better. drawing on studies and experiments on how we really live and think, he demonstrates in fascinating and often funny ways the extent to which all the world is indeed a lab. with conclusions ranging from strange-but-true to thought-provoking to disturbing, he explores the power of this digital truth serum and its deeper potential—revealing biases deeply embedded within us, information we can use to change our culture, and the questions we’re afraid to ask that might be essential to our health—both emotional and physical. all of us are touched by big data everyday, and its influence is multiplying. everybody lies challenges us to think differently about how we see it and the world.",nonfiction science psychology business science technology economics sociology audiobook social science politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1804827015872946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33103264382433734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3707396997094478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11490509808490991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38228014258314263,0.0,0.0,0.0,0.0,0.0,0.0,0.22014569951431928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34014946112212074,0.0,0.0,0.0,0.0,0.0,0.0,0.4262462213879306,0.0,0.3036889292678817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506787380306926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2,0802123910,"forensics: what bugs, burns, prints, dna and more tell us about crime",4.1,valmcdermid,"val mcdermid is one of the finest crime writers we have, whose novels have captivated millions of readers worldwide with their riveting narratives of characters who solve complex crimes and confront unimaginable evil. in the course of researching her bestselling novels mcdermid has become familiar with every branch of forensics, and now she uncovers the history of this science, real-world murders and the people who must solve them.the dead talk—to the right listener. they can tell us all about themselves: where they came from, how they lived, how they died, and, of course, who killed them. forensic scientists can unlock the mysteries of the past and help serve justice using the messages left by a corpse, a crime scene, or the faintest of human traces. forensics draws on interviews with some of these top-level professionals, ground-breaking research, and mcdermid’s own original interviews and firsthand experience on scene with top forensic scientists.along the way, mcdermid discovers how maggots collected from a corpse can help determine one’s time of death; how a dna trace a millionth the size of a grain of salt can be used to convict a killer; and how a team of young argentine scientists led by a maverick american anthropologist were able to uncover the victims of a genocide. it’s a journey that will take mcdermid to war zones, fire scenes, and autopsy suites, and bring her into contact with both extraordinary bravery and wickedness, as she traces the history of forensics from its earliest beginnings to the cutting-edge science of the modern day.",nonfiction science crime true crime mystery crime history audiobook mystery medical psychology adult,0.0,0.0,0.0,0.0,0.18661493843900478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07556296791750691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7572682341192867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07881765835387124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14080226082851285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321581967591162,0.0,0.0,0.0,0.0,0.0,0.048107492650471595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09216873574740786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04747029787689722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524227447064289,0.0,0.0,0.0,0.0,0.0,0.0
